domain,keyword,province_name,job_title,company,location,salary,min_salary,max_salary,posted_date,job_url,matched_skills,matched_skill_count,skill_python,skill_r,skill_java,skill_scala,skill_c++,skill_sql & database,skill_mongodb,skill_elasticsearch,skill_pandas,skill_numpy,skill_scipy,skill_sklearn,skill_machine_learning,skill_deep_learning,skill_llm,skill_rag,skill_langchain,skill_openai,skill_huggingface,skill_prompt_engineering,skill_vector_db,skill_excel,skill_powerbi,skill_tableau,skill_matplotlib,skill_seaborn,skill_plotly,skill_spark,skill_hadoop,skill_kafka,skill_aws,skill_gcp,skill_azure,skill_etl,skill_airflow,skill_docker,skill_kubernetes,skill_mlflow,skill_fastapi,skill_flask,skill_streamlit,skill_statistics,skill_git,skill_api,skill_linux
JobsDB,Data Scientist,กรุงเทพมหานคร,"Data Scientist, CP Axtra",CP Axtra (Makro),กรุงเทพมหานคร,,,,01/28/2026,https://th.jobsdb.com/th/job/89973263?type=standard&ref=search-standalone&origin=jobCard,python|sql & database|sklearn|machine_learning|powerbi|tableau|matplotlib|spark|kafka|aws|airflow|mlflow|statistics,13,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
JobsDB,Data Scientist,กรุงเทพมหานคร,"Lead Data Scientist (Retail & Wholesale, AI Initiatives)",Lotus's,บึงกุ่ม กรุงเทพมหานคร,,,,02/18/2026,https://th.jobsdb.com/th/job/90400379?type=standard&ref=search-standalone&origin=jobCard,python|r|sql & database|sklearn|machine_learning|rag|langchain|powerbi|tableau|spark|hadoop|aws|gcp|azure|statistics,15,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Scientist,กรุงเทพมหานคร,Data Scientist (Contract 18 Months),บริษัท แอสเซนด์ กรุ๊ป จำกัด,กรุงเทพมหานคร,,,,01/30/2026,https://th.jobsdb.com/th/job/90041628?type=standard&ref=search-standalone&origin=jobCard,python|machine_learning|rag|spark|aws|azure|etl|statistics|git|api,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0
JobsDB,Data Scientist,กรุงเทพมหานคร,Data Science and Analytics,PTG Energy Public Company Limited,ห้วยขวาง กรุงเทพมหานคร,,,,02/12/2026,https://th.jobsdb.com/th/job/90310895?type=standard&ref=search-standalone&origin=jobCard,python|r|sql & database|machine_learning|excel|powerbi|tableau|spark|hadoop|aws|gcp|azure|statistics,13,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Scientist,กรุงเทพมหานคร,Data Scientist Manager (AI/ML),Ascend Money Group,กรุงเทพมหานคร,,,,01/26/2026,https://th.jobsdb.com/th/job/89924434?type=standard&ref=search-standalone&origin=jobCard,python|sql & database|machine_learning|langchain|aws|gcp|mlflow|statistics,8,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
JobsDB,Data Scientist,กรุงเทพมหานคร,Senior Data Scientist,"Invitrace Co., Ltd.",สาทร กรุงเทพมหานคร,"฿70,000 – ฿80,000 per month",70000.0,80000.0,01/31/2026,https://th.jobsdb.com/th/job/89929987?type=standard&ref=search-standalone&origin=jobCard,python|machine_learning|deep_learning|llm|rag|statistics|api,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data analyst,Thana Telecom,สวนหลวง กรุงเทพมหานคร,"฿22,000 – ฿25,000 per month",22000.0,25000.0,02/19/2026,https://th.jobsdb.com/th/job/90443220?type=standard&ref=search-standalone&origin=jobCard,excel|powerbi|tableau,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data Analyst (Sales Operation),"DCA International Co., Ltd.",พระโขนง กรุงเทพมหานคร,"฿35,000 – ฿40,000 per month",35000.0,40000.0,02/20/2026,https://th.jobsdb.com/th/job/90466114?type=standard&ref=search-standalone&origin=jobCard,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobsDB,Data Analyst,ระยอง,Procurement Data Analyst (Location: Rayong or Bangkok),"Electrolux Thailand Co., Ltd.",ระยอง,,,,02/21/2026,https://th.jobsdb.com/th/job/90480105?type=standard&ref=search-standalone&origin=jobCard,r|excel,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,เจ้าหน้าที่วิเคราะห์ข้อมูล (MIS/Data Analyst),Muang Thai Life Assurance Public Company Limited,ห้วยขวาง กรุงเทพมหานคร,,,,02/05/2026,https://th.jobsdb.com/th/job/90163043?type=standard&ref=search-standalone&origin=jobCard,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data Analyst (Marketing & Sales - FMCG),Neo Corporate Public Company Limited,พระโขนง กรุงเทพมหานคร,,,,02/19/2026,https://th.jobsdb.com/th/job/90439086?type=standard&ref=search-standalone&origin=jobCard,powerbi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data Analyst (Food Business),Central Group (Central Pattana Public Company Limited),ปทุมวัน กรุงเทพมหานคร,,,,01/29/2026,https://th.jobsdb.com/th/job/90012046?type=standard&ref=search-standalone&origin=jobCard,sql & database|excel|powerbi|statistics,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data Analyst,GMM Grammy Public Company Limited,วัฒนา กรุงเทพมหานคร,,,,02/12/2026,https://th.jobsdb.com/th/job/90297020?type=standard&ref=search-standalone&origin=jobCard,excel|powerbi|statistics,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data Analyst,"Protech Transfer Co., Ltd.",ยานนาวา กรุงเทพมหานคร,,,,02/17/2026,https://th.jobsdb.com/th/job/90386899?type=standard&ref=search-standalone&origin=jobCard,sql & database|excel|powerbi|tableau|statistics,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,AI Data Analyst,"REAL FACTORY CO., LTD.",ดอนเมือง กรุงเทพมหานคร,,,,02/20/2026,https://th.jobsdb.com/th/job/90468708?type=standard&ref=search-standalone&origin=jobCard,python|sql & database|machine_learning,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data Analyst,Dhipaya Life Assurance Public Company Limited,ห้วยขวาง กรุงเทพมหานคร,,,,01/29/2026,https://th.jobsdb.com/th/job/90012084?type=standard&ref=search-standalone&origin=jobCard,python|sql & database|machine_learning|excel|tableau,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data Analyst,"RERMMAI CO., LTD.",สายไหม กรุงเทพมหานคร,,,,01/28/2026,https://th.jobsdb.com/th/job/89373734?type=standard&ref=search-standalone&origin=jobCard,excel|powerbi|tableau,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data Analyst,Kiatnakin Phatra Securities Public Company Limited,วัฒนา กรุงเทพมหานคร,,,,01/25/2026,https://th.jobsdb.com/th/job/89912976?type=standard&ref=search-standalone&origin=jobCard,python|r|java|sql & database|excel|powerbi|aws|gcp|azure|statistics,10,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data Analyst Specialist,"Asian Assistance (Thailand) Co., Ltd.",กรุงเทพมหานคร,,,,02/19/2026,https://th.jobsdb.com/th/job/90434735?type=standard&ref=search-standalone&origin=jobCard,python|r|excel|powerbi|tableau|spark|etl|statistics,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Analyst,ปทุมธานี,Data Analyst,SAPPE PUBLIC COMPANY LIMITED,ลำลูกกา ปทุมธานี,,,,02/17/2026,https://th.jobsdb.com/th/job/90392072?type=standard&ref=search-standalone&origin=jobCard,python|c++|sql & database|excel|powerbi|tableau|statistics,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Business Analyst (Regulatory Data),Bank of Ayudhya Public Company Limited,ยานนาวา กรุงเทพมหานคร,,,,02/13/2026,https://th.jobsdb.com/th/job/90334018?type=standard&ref=search-standalone&origin=jobCard,sql & database,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Credit Risk Analyst (Data Analyst),"MONIX Co., Ltd.",จตุจักร กรุงเทพมหานคร,,,,01/26/2026,https://th.jobsdb.com/th/job/89927017?type=standard&ref=search-standalone&origin=jobCard,python|statistics,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data Analyst (Sales Strategy),ผู้ประกอบการไม่เปิดเผยชื่อบริษัท,บางรัก กรุงเทพมหานคร,"฿35,000 – ฿50,000 per month",35000.0,50000.0,02/19/2026,https://th.jobsdb.com/th/job/90441218?type=standard&ref=search-standalone&origin=jobCard,sql & database|excel,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Revenue Strategy & Data Analytics (Hospitality/Hotel Revenue),"Pompome Co., Ltd.",บางรัก กรุงเทพมหานคร,"฿35,000 – ฿50,000 per month",35000.0,50000.0,02/19/2026,https://th.jobsdb.com/th/job/90438478?type=standard&ref=search-standalone&origin=jobCard,python|r|sql & database|excel|powerbi|tableau|statistics,7,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data Analyst (Carrier Business),"Huawei Technologies (Thailand) Co., Ltd.",ห้วยขวาง กรุงเทพมหานคร,,,,02/12/2026,https://th.jobsdb.com/th/job/90306931?type=standard&ref=search-standalone&origin=jobCard,python|java|c++|sql & database|machine_learning|powerbi|tableau|hadoop|statistics,9,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data Analyst – Business Decision & Data Quality,Maybank Securities (Thailand) Public Company Limited,กรุงเทพมหานคร,,,,01/27/2026,https://th.jobsdb.com/th/job/89949693?type=standard&ref=search-standalone&origin=jobCard,python|sql & database|pandas|numpy|powerbi|tableau|etl|statistics,8,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data & Digital Analytics,Big C Supercenter Public Company Limited,คลองเตย กรุงเทพมหานคร,,,,02/19/2026,https://th.jobsdb.com/th/job/90439483?type=standard&ref=search-standalone&origin=jobCard,c++|excel|powerbi|tableau,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data Analyst,"Focus Media (Thailand) Co., Ltd.",กรุงเทพมหานคร,,,,02/11/2026,https://th.jobsdb.com/th/job/90278961?type=standard&ref=search-standalone&origin=jobCard,python|sql & database|excel|powerbi|statistics,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Business Intelligence & Data Analytics,PTG Energy Public Company Limited,ห้วยขวาง กรุงเทพมหานคร,,,,02/12/2026,https://th.jobsdb.com/th/job/90310949?type=standard&ref=search-standalone&origin=jobCard,sql & database|machine_learning|excel|powerbi|tableau|statistics,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data Analytics,"Siam Bheasach Co., Ltd.",จตุจักร กรุงเทพมหานคร,,,,02/11/2026,https://th.jobsdb.com/th/job/90285862?type=standard&ref=search-standalone&origin=jobCard,excel|powerbi|statistics,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data Analyst (Executive Support),Master Style Public Company Limited,ดุสิต กรุงเทพมหานคร,,,,02/12/2026,https://th.jobsdb.com/th/job/90300290?type=standard&ref=search-standalone&origin=jobCard,excel|statistics,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Commercial Data Analyst (1-3 yrs.) under Commercial Strategy Manager,"Berlin Pharmaceutical Industry Co., Ltd.",กรุงเทพมหานคร,,,,01/30/2026,https://th.jobsdb.com/th/job/90031204?type=standard&ref=search-standalone&origin=jobCard,sql & database|excel|powerbi|statistics,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Resource Planning Data Analyst,PricewaterhouseCoopers ABAS Ltd. (PwC),สาทร กรุงเทพมหานคร,,,,01/30/2026,https://th.jobsdb.com/th/job/89979343?type=standard&ref=search-standalone&origin=jobCard,excel|powerbi,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobsDB,Data Analyst,นนทบุรี,Data Analyst,"Amarin Book Center Co., Ltd.",บางกรวย นนทบุรี,"฿35,000 – ฿50,000 per month",35000.0,50000.0,02/17/2026,https://th.jobsdb.com/th/job/90393619?type=standard&ref=search-standalone&origin=jobCard,python|sql & database|powerbi|api,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data Claim Analyst (Motor Claim),Krungthai Panich Insurance Public Company Limited,กรุงเทพมหานคร,,,,02/17/2026,https://th.jobsdb.com/th/job/90387373?type=standard&ref=search-standalone&origin=jobCard,excel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Accounting Data Analyst - Base G Tower (Rama9),Central Group (Central Pattana Public Company Limited),ห้วยขวาง กรุงเทพมหานคร,,,,01/30/2026,https://th.jobsdb.com/th/job/90043064?type=standard&ref=search-standalone&origin=jobCard,python|excel|statistics,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data Analyst (MIS),TMBThanachart Bank or ttb / ทีเอ็มบีธนชาต หรือ ทีทีบี,กรุงเทพมหานคร,,,,01/27/2026,https://th.jobsdb.com/th/job/89952784?type=standard&ref=search-standalone&origin=jobCard,python|r|sql & database|excel|powerbi,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,HR Data Analyst,TMT STEEL PUBLIC COMPANY LIMITED,สาทร กรุงเทพมหานคร,,,,02/12/2026,https://th.jobsdb.com/th/job/90305530?type=standard&ref=search-standalone&origin=jobCard,sql & database|machine_learning|excel|powerbi|statistics,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data Analysis,THE DHARMNITI PUBLIC COMPANY LIMITED,บางซื่อ กรุงเทพมหานคร,,,,02/11/2026,https://th.jobsdb.com/th/job/90270859?type=standard&ref=search-standalone&origin=jobCard,r|sql & database|excel|powerbi|statistics,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,CRM & Data Analytics Assistant Manager,"Suntory Beverage & Food (Thailand) Co., Ltd.",คลองเตย กรุงเทพมหานคร,,,,02/11/2026,https://th.jobsdb.com/th/job/90278788?type=standard&ref=search-standalone&origin=jobCard,powerbi|api,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JobsDB,Data Analyst,นนทบุรี,นักวิเคราะห์ข้อมูล (Data Analyst) (สัญญาจ้างระยะแรก 6 เดือน),"MedFocus Co., Ltd.",ปากเกร็ด นนทบุรี,,,,02/10/2026,https://th.jobsdb.com/th/job/90252502?type=standard&ref=search-standalone&origin=jobCard,excel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Assistant Manager – Retails Business Data Analyst,Krungthai AXA Life Insurance Public Company Limited,กรุงเทพมหานคร,,,,01/28/2026,https://th.jobsdb.com/th/job/89986713?type=standard&ref=search-standalone&origin=jobCard,sql & database|excel|powerbi|statistics,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data Solutions Analyst (Generative AI Platform),"Softnix Technology Co., Ltd.",ดินแดง กรุงเทพมหานคร,,,,02/05/2026,https://th.jobsdb.com/th/job/90151663?type=standard&ref=search-standalone&origin=jobCard,sql & database|llm|rag|excel|powerbi,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data Analyst Staff (Life Insurance Broker),"Toyota Leasing (Thailand) Co., Ltd.",บางรัก กรุงเทพมหานคร,,,,02/09/2026,https://th.jobsdb.com/th/job/90210699?type=standard&ref=search-standalone&origin=jobCard,python|sql & database|excel|powerbi|tableau|statistics,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data Analyst Specialist (Financial Services),Ascend Money Group,กรุงเทพมหานคร,,,,02/11/2026,https://th.jobsdb.com/th/job/90273625?type=standard&ref=search-standalone&origin=jobCard,python|sql & database|machine_learning|llm,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,"Team Lead, Data & Analytics",Agoda Company Pte. Ltd,กรุงเทพมหานคร,,,,02/12/2026,https://th.jobsdb.com/th/job/90305925?type=standard&ref=search-standalone&origin=jobCard,sql & database|tableau|hadoop|etl|statistics,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data Analyst,Thana Telecom,กรุงเทพมหานคร,"฿30,000 – ฿45,000 per month",30000.0,45000.0,01/28/2026,https://th.jobsdb.com/th/job/89973379?type=standard&ref=search-standalone&origin=jobCard,python|r|sql & database|machine_learning|powerbi|hadoop|statistics,7,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Analyst,ระยอง,Data Analysis & Performance Engineer,PURAC (Thailand) Ltd.,ระยอง,,,,02/17/2026,https://th.jobsdb.com/th/job/90392644?type=standard&ref=search-standalone&origin=jobCard,python|r|sql & database|powerbi|tableau,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobsDB,Data Analyst,ฉะเชิงเทรา,Demand and Data Analyst,TE Connectivity,แปลงยาว ฉะเชิงเทรา,,,,02/06/2026,https://th.jobsdb.com/th/job/90178375?type=standard&ref=search-standalone&origin=jobCard,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,E-commerce & Data Analyst,"PORNKASEM COSMETICS CO., LTD.",ราชเทวี กรุงเทพมหานคร,"฿19,000 – ฿25,000 per month",19000.0,25000.0,02/04/2026,https://th.jobsdb.com/th/job/90130574?type=standard&ref=search-standalone&origin=jobCard,excel|powerbi|statistics,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data Analyst (Event & Entertainment),BHIRAJ BURI GROUP,บางนา กรุงเทพมหานคร,,,,01/30/2026,https://th.jobsdb.com/th/job/90031118?type=standard&ref=search-standalone&origin=jobCard,powerbi|api,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data Analyst,Jaspal Public Company Limited,พระโขนง กรุงเทพมหานคร,,,,02/10/2026,https://th.jobsdb.com/th/job/90241984?type=standard&ref=search-standalone&origin=jobCard,sql & database|excel|powerbi|tableau|statistics,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data Analyst (Contract),PRTR Group Public Company Limited,กรุงเทพมหานคร,45-60k THB,45.0,60.0,01/27/2026,https://th.jobsdb.com/th/job/89944271?type=standard&ref=search-standalone&origin=jobCard,excel|powerbi,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,"FMCG Strategist (Data analysis: Excel, Pivot, VLOOKUP)",PERSOL Thailand,บางรัก กรุงเทพมหานคร,,,,01/30/2026,https://th.jobsdb.com/th/job/90041852?type=standard&ref=search-standalone&origin=jobCard,sql & database|excel|tableau,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobsDB,Data Analyst,ปทุมธานี,CRM Data Analyst,Dohome Public Company Limited,เมืองปทุมธานี ปทุมธานี,"฿50,000 – ฿65,000 per month",50000.0,65000.0,02/03/2026,https://th.jobsdb.com/th/job/90105188?type=standard&ref=search-standalone&origin=jobCard,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JobsDB,Data Analyst,กรุงเทพมหานคร,Data Analyst (Python Required),"SLEEK EV Co., Ltd",กรุงเทพมหานคร,"฿38,000 – ฿48,000 per month",38000.0,48000.0,02/02/2026,https://th.jobsdb.com/th/job/89454343?type=standard&ref=search-standalone&origin=jobCard,python|sql & database|pandas|numpy|powerbi|tableau|matplotlib|seaborn|statistics,9,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
