keyword,province_code,province_name,page,job_title,company,location,salary,posted_date,job_url,raw_text
Data Analyst,01,กรุงเทพมหานคร,2,Data Analyst (ทีม Collection),บริษัท ออโต้ เอกซ์ จำกัด (บริษัทในเครือ SCBX),เขตจตุจักร กรุงเทพมหานคร,ตามโครงสร้างบริษัทฯ,17 ก.พ. 69,https://www.jobthai.com/th/company/job/1599769,Data Analyst (ทีม Collection) บริษัท ออโต้ เอกซ์ จำกัด (บริษัทในเครือ SCBX) บริษัท ออโต้ เอกซ์ จำกัด (บริษัทในเครือ SCBX) เขตจตุจักร กรุงเทพมหานคร ตามโครงสร้างบริษัทฯ สัมภาษณ์งานออนไลน์ 17 ก.พ. 69
Data Analyst,01,กรุงเทพมหานคร,2,เจ้าหน้าที่ IT (Data Analyst),"Promise (Thailand) Co.,Ltd.",BTS อโศก,พิจารณาตามโครงสร้างบริษัทและค่าประสบการณ์ด้านIT,17 ก.พ. 69,https://www.jobthai.com/th/company/job/1847346,"เจ้าหน้าที่ IT (Data Analyst) Promise (Thailand) Co.,Ltd. Promise (Thailand) Co.,Ltd. BTS อโศก MRT สุขุมวิท พิจารณาตามโครงสร้างบริษัทและค่าประสบการณ์ด้านIT 17 ก.พ. 69"
Data Analyst,28,จ.ปทุมธานี,2,เจ้าหน้าที่ Data Analysis,บริษัท เดอะ พิมรี่พาย จำกัด,อ.เมืองปทุมธานี จ.ปทุมธานี,ตามตกลง,16 ก.พ. 69,https://www.jobthai.com/th/company/job/1862381,เจ้าหน้าที่ Data Analysis 16 ก.พ. 69 บริษัท เดอะ พิมรี่พาย จำกัด บริษัท เดอะ พิมรี่พาย จำกัด อ.เมืองปทุมธานี จ.ปทุมธานี ตามตกลง
Data Analyst,09,จ.ชลบุรี,2,Marketing & Data Analysis,บริษัท แอลซีบี คอนเทนเนอร์ เทอร์มินัล 1 จำกัด และ บริษัท แอล ซี เอ็ม ที จำกัด,อ.ศรีราชา จ.ชลบุรี,ตามตกลง,17 ก.พ. 69,https://www.jobthai.com/th/company/job/1757796,Marketing & Data Analysis บริษัท แอลซีบี คอนเทนเนอร์ เทอร์มินัล 1 จำกัด และ บริษัท แอล ซี เอ็ม ที จำกัด บริษัท แอลซีบี คอนเทนเนอร์ เทอร์มินัล 1 จำกัด และ บริษัท แอล ซี เอ็ม ที จำกัด อ.ศรีราชา จ.ชลบุรี ตามตกลง สัมภาษณ์งานออนไลน์ 17 ก.พ. 69
Data Analyst,01,กรุงเทพมหานคร,2,Data analyst (หยุดเสาร์-อาทิตย์),บริษัท ซินด้า (ประเทศไทย) จำกัด,เขตราษฎร์บูรณะ กรุงเทพมหานคร,ตามโครงสร้างบริษัทฯ,14 ก.พ. 69,https://www.jobthai.com/th/company/job/1856097,Data analyst (หยุดเสาร์-อาทิตย์) บริษัท ซินด้า (ประเทศไทย) จำกัด บริษัท ซินด้า (ประเทศไทย) จำกัด เขตราษฎร์บูรณะ กรุงเทพมหานคร ตามโครงสร้างบริษัทฯ 14 ก.พ. 69
Data Analyst,01,กรุงเทพมหานคร,2,Data Analyst (นักวิเคราะห์ข้อมูล),"Panus Interfoods Co., Ltd.",เขตบางกะปิ กรุงเทพมหานคร,"20,000 - 30,000 บาท",17 ก.พ. 69,https://www.jobthai.com/th/company/job/1824225,"Data Analyst (นักวิเคราะห์ข้อมูล) Panus Interfoods Co., Ltd. Panus Interfoods Co., Ltd. เขตบางกะปิ กรุงเทพมหานคร 20,000 - 30,000 บาท 17 ก.พ. 69"
Data Analyst,01,กรุงเทพมหานคร,2,นักวิเคราะห์ข้อมูล (Data Analyst),บริษัท สังคมสุขภาพ จำกัด,MRT แจ้งวัฒนะ 14,ตามโครงสร้างและประสบการณ์,17 ก.พ. 69,https://www.jobthai.com/th/company/job/1689432,นักวิเคราะห์ข้อมูล (Data Analyst) บริษัท สังคมสุขภาพ จำกัด บริษัท สังคมสุขภาพ จำกัด MRT แจ้งวัฒนะ 14 ตามโครงสร้างและประสบการณ์ 17 ก.พ. 69
Data Analyst,01,กรุงเทพมหานคร,2,นักวิเคราะห์ข้อมูล (Data Analyst),"The BRS Co., Ltd.","BTS เซนต์หลุยส์, สุรศักดิ์",ตามตกลง,17 ก.พ. 69,https://www.jobthai.com/th/company/job/895309,"นักวิเคราะห์ข้อมูล (Data Analyst) The BRS Co., Ltd. The BRS Co., Ltd. BTS เซนต์หลุยส์, สุรศักดิ์ ตามตกลง Work from Home สัมภาษณ์งานออนไลน์ 17 ก.พ. 69"
Data Analyst,01,กรุงเทพมหานคร,2,Senior Business Data Analyst ( AI ),CDG GROUP,BRT ถนนจันทน์,ตามโครงสร้างบริษัทฯ,17 ก.พ. 69,https://www.jobthai.com/th/company/job/1838007,Senior Business Data Analyst ( AI ) CDG GROUP CDG GROUP BRT ถนนจันทน์ ตามโครงสร้างบริษัทฯ สัมภาษณ์งานออนไลน์ 17 ก.พ. 69
Data Analyst,01,กรุงเทพมหานคร,2,Data Analyst Officer – System WMS & SAP,บริษัท ซิงไท่ เทรดดิ้ง จำกัด,MRT กลันตัน,ตามตกลง,17 ก.พ. 69,https://www.jobthai.com/th/company/job/1859563,Data Analyst Officer – System WMS & SAP บริษัท ซิงไท่ เทรดดิ้ง จำกัด บริษัท ซิงไท่ เทรดดิ้ง จำกัด MRT กลันตัน ตามตกลง 17 ก.พ. 69
